Name,GarbageType,DetailType,Description,Url
プラスチック製スプーン,普通ごみ,,スプーン（プラスチック製）はプラスチック製品なので、プラスチック製容器包装ではなく、普通ごみとして出してください。,
アイススプーン,普通ごみ,,スプーン（プラスチック製）はプラスチック製品なので、プラスチック製容器包装ではなく、普通ごみとして出してください。,
アイスのスプーン,普通ごみ,,スプーン（プラスチック製）はプラスチック製品なので、プラスチック製容器包装ではなく、普通ごみとして出してください。,
木製さじ,普通ごみ,,スプーン（プラスチック製）はプラスチック製品なので、プラスチック製容器包装ではなく、普通ごみとして出してください。,
木製スプーン,普通ごみ,,スプーン（プラスチック製）はプラスチック製品なので、プラスチック製容器包装ではなく、普通ごみとして出してください。,
スプリングマットレス,粗大ごみ,,100kg以上のものや概ね2ｍを超えるものは市では収集できません。（販売店等に相談してください。）,
スプリング入りマットレス,粗大ごみ,,100kg以上のものや概ね2ｍを超えるものは市では収集できません。（販売店等に相談してください。）,
ベットスプリング,粗大ごみ,,100kg以上のものや概ね2ｍを超えるものは市では収集できません。（販売店等に相談してください。）,
スプレー缶,空き缶・ペットボトル,,中身を使いきって出してください。（穴あけは不要です。）/プラスチック製のキャップはプラスチック製容器包装として出してください。（識別表示を確認して出してください。）/中身が出せない場合は「中身入り」と張り紙をして小物金属で出してください。,
スプレーキャップ,空き缶・ペットボトル,,中身を使いきって出してください。（穴あけは不要です。）/プラスチック製のキャップはプラスチック製容器包装として出してください。（識別表示を確認して出してください。）/中身が出せない場合は「中身入り」と張り紙をして小物金属で出してください。,
エアダスター,空き缶・ペットボトル,,中身を使いきって出してください。（穴あけは不要です。）/プラスチック製のキャップはプラスチック製容器包装として出してください。（識別表示を確認して出してください。）/中身が出せない場合は「中身入り」と張り紙をして小物金属で出してください。,
スプレーかん,空き缶・ペットボトル,,中身を使いきって出してください。（穴あけは不要です。）/プラスチック製のキャップはプラスチック製容器包装として出してください。（識別表示を確認して出してください。）/中身が出せない場合は「中身入り」と張り紙をして小物金属で出してください。,
エアーサロンパス缶,空き缶・ペットボトル,,中身を使いきって出してください。（穴あけは不要です。）/プラスチック製のキャップはプラスチック製容器包装として出してください。（識別表示を確認して出してください。）/中身が出せない場合は「中身入り」と張り紙をして小物金属で出してください。,
エアーダスター,空き缶・ペットボトル,,中身を使いきって出してください。（穴あけは不要です。）/プラスチック製のキャップはプラスチック製容器包装として出してください。（識別表示を確認して出してください。）/中身が出せない場合は「中身入り」と張り紙をして小物金属で出してください。,
エアダスト,空き缶・ペットボトル,,中身を使いきって出してください。（穴あけは不要です。）/プラスチック製のキャップはプラスチック製容器包装として出してください。（識別表示を確認して出してください。）/中身が出せない場合は「中身入り」と張り紙をして小物金属で出してください。,
携帯用酸素ボンベ,空き缶・ペットボトル,,中身を使いきって出してください。（穴あけは不要です。）/プラスチック製のキャップはプラスチック製容器包装として出してください。（識別表示を確認して出してください。）/中身が出せない場合は「中身入り」と張り紙をして小物金属で出してください。,
防水スプレー,空き缶・ペットボトル,,中身を使いきって出してください。（穴あけは不要です。）/プラスチック製のキャップはプラスチック製容器包装として出してください。（識別表示を確認して出してください。）/中身が出せない場合は「中身入り」と張り紙をして小物金属で出してください。,
エアスプレー,空き缶・ペットボトル,,中身を使いきって出してください。（穴あけは不要です。）/プラスチック製のキャップはプラスチック製容器包装として出してください。（識別表示を確認して出してください。）/中身が出せない場合は「中身入り」と張り紙をして小物金属で出してください。,
ムース缶,空き缶・ペットボトル,,中身を使いきって出してください。（穴あけは不要です。）/プラスチック製のキャップはプラスチック製容器包装として出してください。（識別表示を確認して出してください。）/中身が出せない場合は「中身入り」と張り紙をして小物金属で出してください。,
冷却材,空き缶・ペットボトル,,中身を使いきって出してください。（穴あけは不要です。）/プラスチック製のキャップはプラスチック製容器包装として出してください。（識別表示を確認して出してください。）/中身が出せない場合は「中身入り」と張り紙をして小物金属で出してください。,
ムースの缶,空き缶・ペットボトル,,中身を使いきって出してください。（穴あけは不要です。）/プラスチック製のキャップはプラスチック製容器包装として出してください。（識別表示を確認して出してください。）/中身が出せない場合は「中身入り」と張り紙をして小物金属で出してください。,
スプレー容器,空き缶・ペットボトル,,中身を使いきって出してください。（穴あけは不要です。）/プラスチック製のキャップはプラスチック製容器包装として出してください。（識別表示を確認して出してください。）/中身が出せない場合は「中身入り」と張り紙をして小物金属で出してください。,
エアコン洗浄スプレー,空き缶・ペットボトル,,中身を使いきって出してください。（穴あけは不要です。）/プラスチック製のキャップはプラスチック製容器包装として出してください。（識別表示を確認して出してください。）/中身が出せない場合は「中身入り」と張り紙をして小物金属で出してください。,
